feature1_1,feature1_2,feature1_3,feature1_4,feature2_1,feature2_2,feature2_3,feature2_4,feature3_1,feature3_2,feature3_3,feature3_4,y_f,e_f,e_cf,y_cf,treatment
0.579422995,-0.134641817,-0.716048539,1.481065511,-1.624591687,0.461208309,1.106397081,0.588375059,0.08890168,-2.01789238,-0.530547777,-0.068000911,25,1,1,24,0
-0.348429059,0.651315365,0.244654803,0.305196892,-0.241690535,-1.128482718,0.022182019,-1.02376228,-1.152514805,0.812789853,0.526441839,0.126954459,61,1,1,21,0
-0.008852415,0.608580394,1.583989109,-1.814335,-0.340206904,-0.704073595,-0.794784477,-0.804530203,0.061705822,-0.026971788,0.273967705,-0.625697829,23,1,1,170,0
-0.689900906,-1.235850356,-0.454764058,-0.803162607,-0.395055277,0.01405797,0.957629822,-1.649236014,-0.986916244,-0.081183756,-0.638309255,1.867400861,25,1,1,56,0
-0.720911535,0.740765215,0.488510862,0.575505975,0.232542777,-0.245931491,0.152832535,0.265979797,0.263246462,-0.064019359,-0.812181197,0.380272379,29,1,1,3,0
0.404052566,-1.66569664,-0.187677004,0.051548956,1.758019149,-1.196420721,1.083558683,-0.060086134,0.115862422,0.934011352,0.570520285,1.024683759,462.7739664,0,0,486.8690634,1
0.839507159,-1.412230503,-0.143170677,0.364189429,0.546659208,0.051057327,-0.443511517,0.247812592,-0.740969145,-0.787196503,1.230175416,-0.7297056,18,1,1,121,0
1.032838481,0.402817862,0.356285695,-0.78522415,1.045986549,-1.42550834,-0.102394268,-1.586748606,0.05447045,1.621468922,-0.361429993,0.329022736,181,1,1,5,0
-0.413588746,-1.174045252,0.185670493,-0.908255382,-0.426001764,-0.921519476,0.853101047,1.256425913,-1.85725651,-0.247068432,-1.718108743,0.523477798,452.0802486,0,1,14,0
0.220316249,0.616896883,0.048733748,2.186265679,1.853999341,-1.071053964,1.04463815,1.186889008,0.533905736,-1.992414492,0.779083074,0.320661858,37,1,1,97,0
0.472824869,-1.201547253,-0.23811467,-0.108901744,1.606305853,-2.580083816,-1.255089722,-0.66245874,-0.670579676,-2.118683299,-0.074569527,0.467421141,466.4353187,0,1,20,0
0.838030716,1.065241358,-0.293671346,1.338997482,-0.98544029,-0.535437914,0.116355743,0.76048145,-1.515101829,1.015080978,0.845014109,-1.217522818,106,1,1,4,0
1.016777773,0.595806319,-0.260637796,1.441471466,1.299028786,-0.959511914,-0.235545593,-0.992569488,1.37427454,0.624113477,-0.703876482,1.604723788,147,1,0,459.006463,0
1.4458662,-0.007510477,-0.748065764,-0.689400771,-2.166397049,-0.661124438,0.293289507,-0.66186423,0.951208469,-2.453060348,-0.625618223,-0.178183425,179,1,1,34,0
-0.001591299,1.658529238,0.49955688,2.048855918,-0.121869389,-0.842918721,-0.633937171,-0.388864577,-1.077220181,1.519880017,-0.934638003,-0.76163517,157,1,1,15,0
0.643732737,-2.21073518,-0.099834734,-0.116350447,-1.237895061,-0.411595647,0.293662427,0.130939242,0.369366397,-0.380683901,0.4864106,-0.230261379,12,1,0,442.909788,0
0.549474342,0.781719393,2.019227635,-0.147907942,0.680714857,-0.283249169,-0.481623289,-0.807064908,0.423057303,1.231060362,1.436673009,0.927828863,134,1,1,185,0
1.302327098,0.008108381,1.190221353,1.256725587,-0.60091146,-1.338126509,1.748461672,-0.683312498,-0.36848197,0.505499496,0.419881814,1.319191922,267,1,1,432,1
-1.077154921,0.260576721,0.270566489,0.061148463,0.4848641,-0.859337971,-0.40659268,-0.267034402,-1.076414491,0.969656719,0.482754032,-0.030565596,3,1,1,325,0
-2.18646868,1.214694718,-1.560377506,1.451986454,0.085132872,-1.055723557,-0.337068535,0.319061095,-0.286303079,0.075728444,-0.843114016,0.573407751,13,1,1,3,1
1.098829456,-0.612892571,-2.630237078,-1.80944154,-0.394275771,-0.281151788,-0.894576785,0.220201035,0.643585633,-0.021656344,-0.094262949,-0.758751597,17,1,0,529.6077733,0
0.060491899,-0.28145411,-0.83907635,0.582819739,0.588104629,0.302399762,-0.587297195,1.054574527,-1.24731299,-0.851612178,0.484411932,-1.032435559,9,1,1,110,0
-0.670182962,-0.18687028,-0.922231111,0.102056693,-0.534795582,0.758679098,1.189122103,0.33445547,0.595882788,0.490706633,-1.102495393,-0.012824356,17,1,1,12,1
-0.606688384,0.510949038,-0.104528491,-0.63477979,-1.403392285,0.478072585,1.627237155,-1.989798474,-0.031671353,-0.070878396,-0.867276886,-1.123551356,388.3032794,0,1,129,0
0.468376584,-0.650040181,0.226467051,-0.193096806,0.914206007,1.874381465,0.98253137,0.12520572,0.01076077,-0.854279137,1.470833154,0.49533235,139,1,0,523.539494,0
-1.246950191,-0.729989909,0.174718593,-1.579545985,-0.423994245,0.805414419,0.425602209,-0.682242962,-1.396411677,0.823792407,0.497260163,0.427413865,47,1,1,26,0
-0.070401151,-1.351306923,-0.626307437,-0.714200129,0.557078811,2.819313237,-0.104273959,-0.008732699,0.014088719,0.009289116,0.637980742,1.00214312,216,1,1,139,1
0.266613111,-1.09164278,-0.505308633,0.193748274,-1.734215675,-2.153359398,-0.183463692,-0.426024498,1.35354556,0.948497636,0.96776608,-1.085882364,222,1,1,14,0
-0.016774217,-1.199484199,-0.915571168,1.048668138,0.166978003,1.004240843,-1.93202513,-0.290059146,1.16943538,0.201016333,-1.147324039,1.376469211,6,1,1,18,0
-0.571172524,-0.551636713,-1.357783962,1.364566918,-1.374348245,-0.072689388,-0.491171191,0.470792861,1.238275842,0.82927987,0.33087046,-0.162737625,514.1017883,0,1,141,0
-1.058409806,0.54917996,-0.66348898,-0.152818533,1.747564417,-0.058061662,0.836246382,0.800076605,-0.474530206,-0.839114237,-0.323816508,1.106720922,13,1,1,60,0
-0.565775685,-0.668314702,-0.043319596,0.739876104,-0.277785068,0.161139829,0.57847865,-1.061444939,-2.082090506,0.150111957,-0.580488713,1.712220639,20,1,1,4,0
-1.028439937,0.320974601,-0.018469417,0.010115488,0.141228929,1.140108167,0.38409765,0.339838205,-0.153636497,-0.591863467,-0.654816191,0.090549714,49,1,1,29,0
0.756957369,-1.257446179,-0.448182436,0.40742425,1.952983463,-1.004262358,1.140392601,-0.085095519,-0.802541347,0.449726186,0.806852805,-0.984439356,25,1,1,28,1
0.326281433,-1.00389356,-0.442118905,0.311576447,-1.04357501,1.759269979,0.439704674,1.259054299,0.368028859,-0.764293,-1.294679247,-0.162670718,555.6320638,0,1,17,0
-0.208130535,1.109649279,-0.949199328,-0.881490951,0.140184293,-0.338973328,-1.111990826,0.288760275,-2.050590596,1.731715164,1.899661678,1.599725885,409.6795851,0,1,85,0
-0.750188781,-0.784016192,0.130943604,2.251514836,-0.031471726,0.174782463,-1.725475918,1.084036218,0.198142938,0.25879633,0.858264346,-0.669991585,12,1,1,4,1
-1.381881996,-1.148636902,0.096960687,-0.123481787,-0.024420984,-0.308134922,-0.049595675,0.203718933,0.621181192,-0.138749816,-0.438390701,-0.424205404,28,1,1,81,0
-0.638732848,-0.484685077,-0.605840638,-2.015504546,1.797357915,0.076391641,-2.462917577,0.453668691,-1.03202734,-1.032756575,0.157567018,-1.32161448,372,1,1,76,0
0.048945495,1.251902017,0.55193165,-0.837372769,-0.268019905,1.372977885,-0.368740485,-1.701218304,0.738077119,0.639355572,0.158732247,-0.986946024,18,1,1,120,1
-1.272130119,0.401449586,1.087438294,0.687068731,1.014363305,0.346835587,0.954312523,0.311947597,-0.360538504,0.189510275,0.900997255,-0.512262508,43,1,1,26,1
0.188219715,-0.211501361,2.098618152,0.004887572,0.05969426,-0.511624293,0.632473864,-0.302018703,-1.240825325,-1.344951505,-0.613640665,1.460366314,541.006812,0,1,271,0
-0.026042235,-0.755126091,1.111067414,0.219592192,0.197022658,-1.760409384,-1.06253463,-1.097558711,-0.311584805,-1.43182033,-0.153206495,0.309312108,321,1,1,185,0
0.726361992,-0.049254626,-2.629015822,0.66275437,0.730558616,-0.45641168,1.51921259,0.135174881,-0.01630484,1.409944073,-0.475590343,0.489497693,128,1,1,55,0
0.683060404,0.866760214,0.316750714,0.312728591,-1.342438483,0.552932946,-1.085090481,-1.002690364,1.965173576,-0.095044412,0.568687996,0.355650601,439,1,1,66,0
1.075680112,-0.974809654,0.884066997,-0.066183892,2.015363862,-2.273233587,-0.009883025,1.103082748,-2.25999105,0.19142326,-1.517782026,1.43917582,49,1,1,7,0
0.029270265,-0.091988663,0.887668534,1.245571266,-1.207087675,1.21019977,-0.311079089,1.036813171,0.482026382,-0.00653985,-0.549545889,0.355358178,3,1,1,62,0
-0.571553137,-0.931965246,0.13011991,-1.595123349,-0.176094398,0.423682789,-0.399518505,-0.63023468,-0.194641313,-0.477862381,0.089536505,0.681385269,3,1,1,3,0
0.450078637,-0.581958251,2.049010768,0.936980519,-0.510882572,-0.749077991,-1.094327221,-0.124867255,-0.441766189,0.326347397,-0.580430625,-0.818711992,567,1,1,441,1
-0.553593021,-0.761375596,0.970766055,0.219728485,0.396719113,-0.039517816,-0.026335188,0.367252699,1.228642808,1.483345623,0.217004284,-0.12785494,558.9396612,0,1,3,0
-1.1964327,0.606499379,-0.221866241,0.133789887,-0.587248567,-1.503920504,-1.415140602,0.568999558,-0.274384968,-1.121427792,-1.031367937,0.918545398,209,1,1,27,0
0.183614782,0.590863151,-1.804435675,0.719834647,-0.079466953,0.027085804,-0.760414655,-0.167888388,-1.497681898,0.655031083,-0.120010304,-0.372174792,469.1933941,0,1,3,0
-0.224379366,0.439770751,1.910704228,-0.333548999,-1.187145441,2.668377493,-0.581023165,-1.753973746,-0.764504341,1.083428609,0.189867138,-0.031982962,22,1,0,477.4355815,0
-1.030272546,0.156392843,0.240341142,0.380932854,0.141079607,-1.482753249,0.06220646,1.511600421,-1.274839739,0.40188382,0.727582906,0.856030641,17,1,1,3,0
1.236846776,-0.63494713,-0.332458721,0.682963991,-0.893795024,-0.935850888,0.742669645,-0.972053313,0.93742507,-0.09279213,-0.853801452,0.743991546,14,1,1,50,0
-0.399501108,0.058636017,-0.733740436,-0.24120356,0.535355507,-1.412503293,1.479630818,-1.036381743,-1.455646847,0.713993717,-0.159292084,0.786538498,17,1,1,3,0
0.269389489,-0.967051863,1.235241589,-0.5801059,0.223376822,1.766892142,0.029283591,-0.006387116,-0.170112389,-0.214912606,0.319353348,-1.605779187,263,1,1,3,0
-1.808972813,1.146976676,0.917440953,-1.02672972,-0.354422255,1.635662502,-0.38420093,0.199147456,0.882927598,0.5633488,0.413571906,0.526894869,542.486292,0,1,75,1
2.034327076,-0.911242404,1.491867873,2.13016779,-0.5279666,-0.238976948,-3.707583194,-0.044009412,0.916960728,-1.360413369,0.854503979,-0.001638137,49,1,1,147,0
0.697032275,0.620953716,0.414663685,0.755425025,1.774358956,0.094021248,-1.302406548,-0.027668237,-0.724015788,1.491150837,1.003924489,2.411252811,20,1,1,106,0
1.266117666,-1.484731797,-0.103892089,-1.199925529,-0.117074637,1.751409242,0.824687083,-0.741406141,0.04649512,0.005509894,0.2814387,0.921913303,138,1,1,42,1
0.417465765,-0.269177926,-0.078559095,-0.159138515,-1.142515521,-0.761099956,-0.116003606,-0.432999958,-1.450113285,-1.632267992,2.431572153,-0.037269926,68,1,1,340,0
-0.209496548,-0.734056842,0.036266871,1.259931588,1.336701266,-0.255104598,-0.134879254,1.488716993,0.286364442,-1.344192031,0.244094293,0.656151138,5,1,1,31,0
0.29587924,-0.54374958,-0.913955202,0.954643514,0.081547931,0.179360431,-0.732660764,-0.806847125,0.612262673,0.734191516,0.556889761,1.067433443,528.0240139,0,0,502.1446901,1
2.06805935,-1.521725679,0.085981794,-0.175669612,0.473595486,-0.074807539,-1.84432562,0.193480631,1.724742233,-1.436252928,0.758367803,-0.489512981,5,1,1,121,0
2.173974138,0.708024388,1.273600918,0.491078678,-1.717453986,-0.663212653,-0.457939386,1.150477819,0.67972438,-1.607408444,0.055990064,-0.899624439,394,1,1,22,0
-0.609687534,-0.4499467,-0.154206894,-0.001318498,0.1656856,0.589060042,-0.506815548,0.66865286,1.215671956,1.296251437,-1.8258467,-0.854797654,29,1,1,178,0
1.014731328,0.015714123,-0.757468646,1.689571849,1.607697773,-0.368318072,0.367384684,-0.467949445,1.215324644,-2.636245839,1.453395383,-0.623992901,35,1,1,24,0
-0.201031401,-0.395654571,-0.976072417,-0.239179811,0.586052343,1.390426921,-0.065149737,-0.306573423,-1.03346073,2.387714144,-0.353488658,2.52383853,448.8203143,0,1,46,0
-1.074090212,0.341242234,-0.272764236,-0.109326953,0.150565902,2.444778027,-2.354698336,-0.243946949,1.521558222,2.064813639,-0.948822934,-0.974096862,233,1,1,47,0
1.051008568,0.812060037,-0.546904058,0.143425289,-0.433514743,-1.240354727,0.412505605,0.77488247,-2.567159658,-0.746535913,1.32033834,-0.669057333,435.6858595,0,1,3,0
1.832622774,0.325278435,0.420520809,-1.298268661,-0.413811094,0.220637025,-0.741368517,-0.17867949,-0.598922587,-2.2610719,-0.678454785,-0.418049717,571.5515023,0,1,3,0
-1.42074555,0.114141928,-1.710177311,-0.855725777,1.156962581,1.139104011,2.125570632,0.34931706,-1.006226306,0.348210254,0.486933566,2.326556243,64,1,1,46,0
-0.979404681,-0.458301861,-0.84158469,-0.945394944,-0.364342986,-0.571258383,0.766938777,-0.689715089,-0.08604311,1.957295741,0.126791711,-0.318192705,353,1,1,3,0
-0.696162346,-0.797991699,-0.30350188,0.24507761,0.271269317,0.358393425,0.888690852,0.407419828,0.364926281,-1.070675076,-0.707924264,0.034467355,29,1,1,40,0
0.14314063,0.043261204,0.624539033,0.400148243,0.788235474,-1.895910883,0.30973729,1.281258338,1.235878082,-1.017490682,0.032770519,1.701188843,346,1,1,100,0
-0.999355639,1.311830899,0.258100208,-0.069068863,-0.249536292,2.080100926,-0.474229101,1.03045807,0.394466121,-0.821165405,1.122901367,0.886895546,496.8566652,0,0,461.6427669,0
-0.291202064,0.323212077,-0.161081701,-0.662431522,0.063991222,0.857827081,1.613298939,-0.376218829,-0.272769323,0.417134636,0.654373254,1.113705926,15,1,1,60,1
0.750896922,-1.162470669,0.945302323,0.054598322,0.786063738,0.431652158,0.845361549,2.183893341,-0.723449877,0.711923098,0.230844406,-1.050713109,86,1,1,17,1
-0.372317719,-0.778131379,-0.354280702,1.758434668,-0.688343045,-0.91470861,1.969104932,-1.074634602,0.854309602,-0.569226261,-0.994026436,-0.523449238,61,1,1,60,0
0.661941062,0.848365699,-0.646696931,-0.004765642,0.54902479,1.557831005,0.227172953,0.782244081,1.496319132,2.335791666,-0.207768809,0.868008073,482.8021534,0,1,98,0
0.864652492,-0.455036889,-0.311510801,-1.642709129,-0.084390815,0.651520606,0.161607207,-0.385222163,0.436736588,-0.162762318,0.962234102,1.240156729,42,1,0,434.5715124,0
1.435106654,-0.576861645,0.813887895,0.074721314,-0.99477331,-0.162494026,-0.002261314,-1.907825006,-0.934910858,-0.044215126,0.181366262,-1.033066556,206,1,1,3,0
-1.283079199,0.486065535,0.361951588,0.75999921,-0.275611668,-0.132678326,1.053315601,0.377980107,0.96856118,-0.342626841,2.020260558,-0.219308879,491.0828625,0,1,116,0
-1.583639989,-0.042688135,-1.34656748,-0.180931267,-1.252178148,0.597407476,-0.018835292,0.865599705,0.411483937,-0.722077289,0.563008279,0.650367261,3,1,1,33,0
-0.401605564,0.589169827,-0.577649276,-0.605680559,0.971685345,1.108287519,0.955792376,0.061686182,1.505387297,-0.290523266,0.389966908,-0.232535647,45,1,1,47,0
-2.231095549,0.26110279,-0.118132634,-2.047174467,1.085216098,-1.856375493,0.340980778,0.290419721,0.918042399,-1.121531186,0.927500063,3.264691558,464.781269,0,1,60,0
0.163973857,0.744559689,0.098942611,0.664699316,-1.358066712,-0.811262087,1.234558795,-1.42064653,1.218422486,-1.620868196,-0.572138387,-0.809187262,85,1,1,42,0
0.133772659,-0.356761992,0.035429642,0.516899605,2.295752231,0.699804433,-0.323988886,2.3424774,-1.398953144,1.290398053,-1.988873496,0.119436511,566.2858341,0,1,126,0
0.007986619,1.40280708,0.093296017,1.524420236,-0.137513773,-1.371964147,0.488919624,0.745475579,0.010711051,1.123569929,-0.207314677,-0.265089557,98,1,1,3,0
0.423464659,-1.785087158,0.678800462,0.791498193,-1.691239912,0.313528111,-0.218680704,0.386922862,0.48736391,-1.734938879,-1.534028161,-0.001815999,22,1,1,7,0
0.26797302,-0.315611743,0.603020321,-0.372330927,0.287823833,-1.63200594,-0.909421904,-0.606282723,-0.683567149,0.576861185,0.315680189,-0.75150484,3,1,1,131,1
0.692794558,0.489028185,0.747634525,1.170483528,1.075852399,0.258427917,-0.804458744,0.369875626,-0.000585597,1.596072625,1.016876875,1.189069897,22,1,0,459.006463,0
-1.666884681,0.646734522,0.571985654,-0.086261084,-0.514554057,-0.56680535,1.636756856,0.813445559,-0.992342103,-1.752712948,-0.408889084,1.619333403,416,1,1,27,0
-0.133115731,-0.453488158,-0.781276009,-0.289676664,0.77100154,1.651207477,0.992178527,0.399630043,-1.189509776,-1.58713596,-0.859456573,-0.01785563,534.8209235,0,1,126,0
-0.642086388,-3.079211692,-1.81691904,-0.04328501,0.354922815,1.652895303,-1.395884647,0.538670884,-1.375485204,-0.883810311,1.157553004,0.714209412,54,1,1,19,0
-1.312238942,0.256952086,1.072471289,1.133620659,-1.275713365,-0.409828694,-1.010276154,-0.389284432,-1.217606915,-0.024949711,0.953735213,-0.020665494,6,1,1,17,0
-0.328279574,0.860700975,-1.185374088,-0.449316089,2.096901012,0.471174808,-0.190798474,0.566291372,1.549325806,0.4166284,-0.41188307,0.003328658,16,1,1,360,0
-1.100520125,0.550661943,0.265988621,0.339065705,-0.734813813,-1.954214631,-0.137809153,-0.437896157,0.42124645,-0.83442512,-1.254730134,-1.056296719,191,1,1,3,0
-0.682674956,0.309259925,2.61396183,1.118750557,1.057917144,1.517416811,-0.630404608,0.029988958,0.132809242,-0.589306486,0.500204175,0.018959463,49,1,1,180,0
-0.328747925,1.018466401,0.375451341,0.579852257,0.199439215,-0.39957503,-1.168946925,-0.954829608,-0.403831238,1.841237041,0.790843242,0.188011075,478.4097946,0,1,3,0
-0.883676207,0.622290126,0.939184902,-0.522260904,-0.339963633,0.140150158,-0.963256406,0.845988755,1.028969653,2.379060257,0.866774652,-0.990174,333,1,1,3,0
-0.751225053,1.424199233,-0.231071182,-1.482387484,0.138377513,-1.289128485,-0.07432726,-1.673809356,-1.362213724,1.413779486,-0.855768438,-0.718480499,3,1,1,452,0
-1.462477163,-0.71851107,-0.896995588,1.819329642,-1.752542815,-0.262242888,-0.814746282,-1.343554724,-0.284592126,0.558743222,-2.255908962,-0.074754073,3,1,1,9,1
-0.428641117,0.149517809,0.277885623,0.417328172,0.859515677,1.089778856,0.184595623,-0.745960684,-1.114029516,0.752090287,-0.320196313,-0.882884696,475.4345618,0,1,70,0
0.509339442,-0.47450493,1.103438465,0.023374316,-1.434105116,0.331631367,-0.464125466,-1.309049128,-0.860916238,1.241748613,-0.301933032,0.40421449,3,1,1,4,0
-0.342655659,-0.482247108,-0.180052653,0.084695315,-0.075518184,0.513263662,-0.457307088,0.689649776,0.221248995,0.923126999,-0.721141721,0.497368152,76,1,1,3,1
-1.95501847,0.773348649,1.55583589,-0.180307621,-1.1027928,-1.689627887,-0.881351672,0.730830967,-0.487705229,-0.710104813,-0.372953311,0.976766777,25,1,1,3,0
1.125096608,0.72815859,0.849962288,0.357015155,-0.899441544,-1.391495662,-1.335291906,-1.033512427,-0.170886804,0.655468725,0.988813021,-1.368063774,3,1,1,131,1
-0.234814869,-0.494252161,1.34120669,-1.055746109,-0.938779421,3.652415685,1.089233484,-1.055130733,0.167557686,1.34377721,-2.578207787,0.107265679,36,1,1,46,0
-0.393469592,-0.309650493,-1.111478336,1.60278819,0.298540728,1.603760832,0.319042273,1.20452386,0.009171071,-0.766607199,1.407504775,1.551354936,496.7623146,0,0,541.6584272,0
0.68587867,0.163376427,-0.037123235,-0.465539128,-0.564247563,-0.720633064,0.488487534,0.227332518,2.054851046,0.40506041,0.086547987,0.690257681,68,1,1,66,0
-0.27150716,-0.039741182,0.215946624,-1.185208531,0.89595231,-1.548889228,0.803047449,-0.251580739,-1.720841412,0.913062464,0.588500517,0.543660855,3,1,1,3,0
-1.777210647,-1.602779232,1.141086417,0.953568155,0.748761545,-0.006842462,-0.913408231,0.521020163,0.717040493,0.086991677,0.44721659,-1.446810373,3,1,0,487.1330835,1
0.179132299,0.12652838,0.630315211,1.352288825,1.500258646,-0.372093867,-0.118462585,0.633270254,1.466778533,-0.130738206,0.675450047,1.307863825,589.2206399,0,1,107,0
-0.427692952,1.616480395,-2.583854991,1.231397441,1.179013876,1.06547536,-0.841475124,0.680416506,1.890384224,-1.459067248,0.800970832,0.539482799,57,1,1,177,0
0.523205886,-0.37147413,0.315635019,-1.064225073,-0.385271863,-0.389865637,0.156936757,1.775790413,0.654665584,0.302957002,0.336634367,0.351860458,194,1,1,3,1
0.514322595,-0.577769877,1.136990588,0.053225705,-0.030700166,1.541696328,0.370323903,-0.218371816,-0.841895926,-1.806846703,-0.441157925,0.728410129,84,1,1,62,0
-0.3189174,-0.891614516,-0.22994807,0.743202853,-0.738394648,1.260067576,-1.851389306,0.625772156,-1.126760912,-0.670607617,-0.024897483,0.09421831,339,1,1,3,0
-1.222200307,0.139966708,-0.804367443,1.45685181,-0.927012939,-0.80481086,-2.236746133,-0.795101054,-0.496040153,0.164146633,0.584255228,-1.693390217,54,1,1,315,1
1.48400986,-0.337942275,0.009404371,0.160349609,-0.946686398,-0.043344722,0.772101797,0.903141005,1.197467417,-1.023105848,0.73531394,0.447067528,111,1,1,66,0
0.292120763,-1.422393365,0.177790268,0.141375557,-0.444726418,0.356364755,-1.787456996,1.507750064,-2.126719905,-0.434848068,-0.567755504,-0.41099121,518.3813097,0,1,15,0
1.070758729,1.252435425,1.039349061,1.015660517,0.334660916,0.35445524,-1.121931882,0.268117332,0.274612804,0.001010042,-1.464343914,1.61546232,4,1,1,314,1
0.421725969,1.65614263,0.287568722,-2.212693694,-1.223871594,-0.454096514,0.656043925,0.858508539,-0.344768741,1.513378519,-0.194825812,1.561563951,252,1,1,329,0
-0.391131484,1.033158356,0.159427983,-0.265727372,0.622191426,-0.980018093,-0.529597447,-0.284234861,-0.419386814,-0.498917051,-1.277979792,0.421494561,55,1,1,6,0
-0.473217288,-0.873755475,-0.613980183,0.234827393,1.581544915,0.896170454,0.433641459,0.848507,0.193944192,0.577528342,0.381378313,0.469692402,144,1,1,245,1
-0.167831699,0.688965478,-2.733171075,0.379912936,0.547416698,0.592963276,0.124341238,-1.558388838,0.252020972,-1.036179126,1.169010188,-0.936398513,24,1,1,33,0
1.149708253,0.564848416,-0.030702784,0.005735826,-0.372797889,1.793375321,0.751089327,0.116571431,-0.747873839,0.433049611,1.583777223,-0.776135773,3,1,1,159,1
1.778793256,-0.779151866,0.557185257,0.274689907,-1.663332975,-0.387308192,-1.10582847,-0.937264951,-0.272312505,-1.218614632,-0.143218142,-1.765498695,482.0228666,0,1,237,0
-0.466415464,-0.367143307,0.721383037,1.11731947,2.160018234,-0.34150579,0.764278167,0.94500319,0.053295219,-0.443578261,0.541067115,-0.791428005,4,1,1,116,0
0.669608087,-0.795690673,-1.795893896,1.298793519,0.002462956,0.183242624,-0.414511987,0.422032498,0.082840767,0.450706607,-1.395790679,-1.062207358,253,1,1,185,1
0.465667728,-0.867262357,0.20324044,1.119433359,0.816791692,-0.593431648,0.05911063,-0.720342813,-1.685869498,-1.191127307,-0.463948535,-0.079751687,443.1866058,0,1,3,0
0.218271918,1.302095203,0.756126917,2.045538669,1.364226516,-0.343858243,-0.375007549,-0.36992996,-1.961509512,-1.153597578,0.279608226,-2.815795678,558.1761475,0,1,75,0
-0.418750889,1.01358641,-0.760481218,0.120007431,0.853468998,-0.07583308,-0.150450341,-0.738072903,-0.240628959,0.469666458,-2.152852249,0.336771569,3,1,1,245,1
-0.307760008,-0.482334327,1.448157981,-1.678534528,-0.624911886,-0.544451628,0.677299115,-1.214417824,0.651020566,-1.804647978,2.177538656,-0.518163269,6,1,1,8,0
-0.514551908,0.544708938,0.633530584,0.852726803,-0.004123276,-0.227950573,-0.789545158,-0.64565707,-0.435824303,-1.135304091,-1.011702469,-0.290669384,164,1,0,477.4355815,0
1.333206704,1.275165445,-0.551394367,-0.420366922,1.228286862,-0.697428917,1.348739043,-0.229472188,1.447335388,-0.99377397,-0.182480648,-0.516326166,29,1,1,21,0
-0.325037636,0.074613293,0.659775729,1.746411962,0.341625678,1.214043764,-1.286885885,0.255179726,0.894459108,0.168091619,-0.784547492,0.40424381,4,1,0,444.94624,1
-0.450348511,-1.453370973,0.606175862,0.278534876,1.783612966,-2.095042839,-0.541761334,-1.355979748,0.02782379,-1.129180282,1.735382161,0.837110639,155,1,1,135,0
1.475095914,-0.792291908,0.897757656,-1.259077889,0.283169793,1.136051822,-1.451606245,-2.215560726,-0.16308717,-0.006315384,-1.278825636,-1.196581279,381,1,1,72,0
-0.034277021,1.212207019,1.484752271,-0.115835461,0.197896312,0.02605929,0.454460465,-0.389732766,1.477566208,0.595321615,-0.788326352,-0.516439354,93,1,1,15,0
-0.587953163,-0.690652479,0.268358887,-0.513416641,0.065828854,-0.560115161,0.989665894,1.007085877,0.386378173,-2.579494642,0.709867414,-0.794617805,145,1,1,20,0
-0.260223516,-0.013428737,-0.676928193,0.077642525,1.100027436,-0.012047762,0.10749067,1.085480979,1.185369185,1.952174497,0.279415351,-1.204105384,459,1,1,96,0
-2.469620676,-0.503880855,0.063172901,-0.863984094,-0.917490562,-0.011685852,-0.137672787,1.152592078,2.143548669,-0.123734012,0.006302363,-1.34795607,3,1,1,50,0
0.713421071,0.46247458,1.262145808,0.029885365,0.015629897,-1.626351116,0.574325696,1.502079746,-0.067804525,0.022900932,0.554871523,0.544022201,100,1,1,68,1
-0.271035647,1.361171985,1.427491994,-0.24211039,0.308744979,-0.096138937,1.713609575,0.693566351,-0.24283904,-0.920795595,1.074274403,-0.334084362,10,1,1,3,0
-0.767776477,-0.100263176,-1.065175574,1.363845697,-1.395432313,-0.1917716,-0.650870362,0.304931989,-0.257777293,0.266688413,1.564626626,0.818457408,464.0568995,0,1,17,1
-0.937638116,0.599842048,-0.233528447,-0.223241891,1.421867119,-0.848673785,2.344895569,0.803416075,1.245094813,0.734095216,1.387939446,-1.037220737,300,1,1,87,0
-1.86072328,-0.634233807,-0.449142408,0.388915519,-0.963206687,-0.90824348,-0.418000698,0.575512001,0.450462554,2.784449948,-2.013765808,-1.122620099,4,1,1,178,0
0.470842075,1.413842517,2.234756755,-0.676904181,0.207488353,-1.347743435,0.807564713,-1.037822792,0.225732484,0.361350334,-0.750386989,-0.547603152,101,1,1,22,1
1.069221803,0.335264489,-0.262979805,-0.82937507,-0.171198719,-0.635154814,-1.21193626,0.328676511,0.343974698,-0.957497634,0.074729299,-0.374201988,21,1,1,121,0
-1.876500162,-0.418552485,0.597948552,1.086572391,-1.198717226,-0.589272681,0.146663501,-0.924405537,0.867641277,-0.640139117,0.03475987,-1.852542082,195,1,1,81,0
-0.37449807,-0.75419608,-0.887521004,0.000390518,1.495424806,-0.318634629,-0.01269555,-1.898149947,0.912686229,1.51256179,1.264141985,-0.381824855,488.5188781,0,1,37,0
-1.268163448,-0.363975716,0.462781752,-0.05300587,-0.84078538,2.097406595,1.97299467,-1.649280096,1.351401897,-0.577995175,0.411509527,1.448928689,129,1,1,467,0
0.362745873,0.959600412,1.178214804,0.94215116,1.756892865,0.297724558,-0.851923126,1.960454636,1.647932266,-0.465963998,0.921247412,0.114132929,105,1,1,434,0
-0.099371701,-1.545024257,1.019994639,0.210492081,-0.112617294,0.431710253,-0.589408888,-0.219763354,-1.607301003,1.377440539,0.506137795,-1.634525914,15,1,1,237,0
